fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,xcoord,ycoord
"708",200ME69500N103862,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"43","36","79","24",40081.7945556641,800.882117019976,-36.0743380791159,-8.00182734857775
"709",200ME69502N103862,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"112","113","225","64",40081.6645507813,800.880817627678,-36.0725046727682,-8.00171299781879
"710",200ME69504N103862,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"72","79","151","42",40081.5441894531,800.879612237479,-36.0706712678651,-8.00159863500889
"711",200ME69506N103862,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4025878906,800.87819654448,-36.0688378646026,-8.00148426081447
"712",200ME69508N103862,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"9","10","19","3",40081.263671875,800.87680660295,-36.0670044628279,-8.0013698747667
"713",200ME69500N103864,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"23","20","43","11",40081.8198242188,800.882346722255,-36.0744557165819,-8.00004526368329
"714",200ME69502N103864,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","73","153","42",40081.6887207031,800.881034798237,-36.0726223223892,-7.99993091310564
"715",200ME69504N103864,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"36","29","65","21",40081.5573730469,800.879723151078,-36.0707889293924,-7.99981655081766
"716",200ME69506N103864,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4067382813,800.87821485188,-36.0689555378835,-7.99970217712598
"717",200ME69508N103864,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"12","11","23","6",40081.2769775391,800.876917966225,-36.0671221483453,-7.99958779161779
"718",200ME69500N103866,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"9","3","12","2",40081.8226318359,800.882351847157,-36.0745733528468,-7.99826317463716
"719",200ME69502N103866,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"82","85","167","40",40081.6818847656,800.880946717426,-36.0727399702738,-7.99814882439863
"720",200ME69504N103866,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"22","21","43","13",40081.55078125,800.879635588398,-36.07090658926,-7.99803446286697
"721",200ME69506N103866,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4105224609,800.878232171676,-36.0690732096958,-7.9979200894082
"722",200ME69508N103866,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.2797851563,800.8769227536,-36.0672398319684,-7.99780570433198
"723",200ME69500N103868,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8361816406,800.882462737421,-36.0746909869498,-7.99648108112689
"724",200ME69502N103868,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7060546875,800.881163086855,-36.0728576167279,-7.99636673173607
"725",200ME69504N103868,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.5750732422,800.879851873227,-36.0710242477212,-7.99625237049042
"726",200ME69506N103868,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4453125,800.878553937425,-36.0691908801972,-7.99613799771721
"727",200ME69508N103868,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.2941894531,800.877045745956,-36.0673575141993,-7.99602361280166
"728",200ME69500N103870,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8411865234,800.882492531349,-36.0748086200721,-7.99469898366107
"729",200ME69502N103870,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7086181641,800.881167332233,-36.0729752615605,-7.99458463457543
"730",200ME69504N103870,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.568359375,800.879762893752,-36.0711419044411,-7.99447027399618
"731",200ME69506N103870,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4370117188,800.878452447091,-36.0693085490771,-7.99435590152812
"732",200ME69508N103870,1KME6950N10386,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3073730469,800.877155293526,-36.06747519489,-7.99424151749423
"733",200ME69500N103872,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8530273438,800.882588997386,-36.0749262514722,-7.99291688238273
"734",200ME69502N103872,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7218017578,800.881276749451,-36.0730929044797,-7.99280253387207
"735",200ME69504N103872,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.5723876953,800.879779691252,-36.071259559458,-7.99268817354489
"736",200ME69506N103872,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4410400391,800.878469161447,-36.0694262160628,-7.99257380165186
"737",200ME69508N103872,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3115234375,800.877171916641,-36.0675928741886,-7.99245941794228
"738",200ME69500N103874,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8785400391,800.882817284732,-36.075043881136,-7.99113477666086
"739",200ME69502N103874,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7469482422,800.881504957926,-36.0732105464564,-7.99102042847451
"740",200ME69504N103874,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.5958251953,800.879994778969,-36.0713772132646,-7.9909060688845
"741",200ME69506N103874,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4558105469,800.878591029446,-36.069543881795,-7.99079169736889
"742",200ME69508N103874,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3337402344,800.877373803438,-36.0677105518273,-7.99067731418124
"743",200ME69500N103876,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8701171875,800.88271484314,-36.0751615096993,-7.98935266655143
"744",200ME69502N103876,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7294921875,800.881309306601,-36.0733281869121,-7.98923831915536
"745",200ME69504N103876,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.6091308594,800.880103314703,-36.0714948656459,-7.98912395994273
"746",200ME69506N103876,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4688720703,800.878699481745,-36.0696615460204,-7.98900958889594
"747",200ME69508N103876,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3376464844,800.877389633718,-36.0678282278062,-7.98889520621106
"748",200ME69500N103878,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8836669922,800.882823734463,-36.075279136139,-7.98757055250126
"749",200ME69502N103878,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7537841797,800.881523677268,-36.0734458257411,-7.9874562056639
"750",200ME69504N103878,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.6328125,800.88031700382,-36.0716125163049,-7.98734184673877
"751",200ME69506N103878,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4819335938,800.878808114464,-36.0697792085858,-7.98722747621389
"752",200ME69508N103878,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3415527344,800.877405052839,-36.0679459026081,-7.98711309406857
"753",200ME69500N103880,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8780517578,800.882745962787,-36.0753967614018,-7.98578843427878
"754",200ME69502N103880,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7664794922,800.881631486718,-36.0735634628339,-7.98567408772894
"755",200ME69504N103880,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.6364746094,800.880332197865,-36.071730165457,-7.98555972934487
"756",200ME69506N103880,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4752197266,800.878717648991,-36.0698968698215,-7.9854453593404
"757",200ME69508N103880,1KME6950N10387,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3546142578,800.877512621242,-36.0680635756738,-7.98533097793224
"758",200ME69500N103882,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.9110107422,800.883052159829,-36.0755143851576,-7.98400631186635
"759",200ME69502N103882,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7794189453,800.881738900322,-36.0736810982809,-7.98389196576616
"760",200ME69504N103882,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.6192626953,800.880135850851,-36.0718478129685,-7.98377760804703
"761",200ME69506N103882,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.4986572266,800.878930458879,-36.0700145293209,-7.98366323847305
"762",200ME69508N103882,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3784179688,800.877725936862,-36.068181247309,-7.98354885739072
"763",200ME69500N103884,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.9039306641,800.882960556061,-36.0756320069619,-7.98222418538783
"764",200ME69502N103884,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7833251953,800.881753369242,-36.0737987319916,-7.98210983980955
"765",200ME69504N103884,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"1","0","1","1",40081.6430664063,800.880348925065,-36.0719654588392,-7.98199548239558
"766",200ME69506N103884,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.51171875,800.879037314533,-36.0701321874039,-7.98188111338182
"767",200ME69508N103884,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3605957031,800.877528428819,-36.0682989170117,-7.98176673263858
"768",200ME69500N103886,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.9381103516,800.883278995399,-36.0757496275702,-7.98044205488151
"769",200ME69502N103886,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7867431641,800.881767462305,-36.0739163645255,-7.98032770968064
"770",200ME69504N103886,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.6358642578,800.8802567719,-36.0720831032794,-7.98021335278859
"771",200ME69506N103886,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.5152587891,800.879051212331,-36.0702498434447,-7.98009898425843
"772",200ME69508N103886,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3950195313,800.877846517342,-36.068416585284,-7.9799846039309
"773",200ME69500N103888,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.9404296875,800.883279717972,-36.0758672464421,-7.97865991993166
"774",200ME69502N103888,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8000488281,800.881874259336,-36.0740339956147,-7.97854557541487
"775",200ME69504N103888,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.669921875,800.880574636091,-36.0722007462178,-7.97843121911546
"776",200ME69506N103888,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.5296630859,800.87917028694,-36.0703674985381,-7.97831685076663
"777",200ME69508N103888,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3878173828,800.87775438793,-36.0685342523461,-7.97820247101412
"778",200ME69500N103890,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.9455566406,800.883306107982,-36.0759848641371,-7.97687778080952
"779",200ME69502N103890,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8125,800.881980067823,-36.0741516250824,-7.97676343665097
"780",200ME69504N103890,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"1","0","1","1",40081.6724853516,800.880574793965,-36.0723183877257,-7.97664908103716
"781",200ME69506N103890,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.5317382813,800.879170371338,-36.0704851518951,-7.97653471328097
"782",200ME69508N103890,1KME6950N10388,5KME6950N10385,10KME6950N10380,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.3901367188,800.87775437185,-36.0686519175523,-7.97642033412112
"783",200ME69500N103962,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.2944335938,800.885970001497,-36.0802180666954,-7.91271799230945
"784",200ME69502N103962,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.1628417969,800.884653952608,-36.0783852582389,-7.91260366568927
"785",200ME69504N103962,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.0325927734,800.883351230205,-36.0765524514613,-7.91248932694578
"786",200ME69506N103962,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8798828125,800.881825762572,-36.0747196461716,-7.91237497679863
"787",200ME69508N103962,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7497558594,800.880524749493,-36.0728868423696,-7.91226061524781
"788",200ME69500N103964,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.3255615234,800.886259812807,-36.0803356270299,-7.91093569827108
"789",200ME69502N103964,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.1649169922,800.884652423165,-36.0785028305181,-7.9108213718837
"790",200ME69504N103964,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.0239257813,800.883244052132,-36.0766700357858,-7.9107070339497
"791",200ME69506N103964,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.8924560547,800.881929655768,-36.0748372423452,-7.91059268439517
"792",200ME69508N103964,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.7626953125,800.880628530234,-36.0730044505453,-7.91047832300649
"793",200ME69500N103966,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.3079833984,800.886059841038,-36.0804531859581,-7.9091533998068
"794",200ME69502N103966,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.177734375,800.884756090903,-36.0786204015107,-7.90903907408433
"795",200ME69504N103966,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40082.0462646484,800.883440729335,-36.076787618704,-7.90892473652771
"796",200ME69506N103966,1KME6950N10396,5KME6950N10395,10KME6950N10390,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40081.923828125,800.882218814003,-36.0749548373227,-7.90881038751428
